idcliente;nome;email;ncontribuinte;dataregisto
1279;"Mónica  Inês Fonseca  Francisco";7414@lojacomp.pt;604668771;"2017-02-21 00:00:00"
1280;"Joana Diana Simões  Mota";7415@lojacomp.pt;920330303;"2017-02-21 00:00:00"
1281;"Nelson  Flávio  Nascimento  Cardoso";7416@lojacomp.pt;314521577;"2017-02-21 00:00:00"
1282;"Telmo  Gonçalves  Matias";7417@lojacomp.pt;213710235;"2017-02-21 00:00:00"
1283;"Anabela Nádia Faustino  Fernandes";7418@lojacomp.pt;713558568;"2017-02-21 00:00:00"
1284;"Beatriz Andreia Marcos  Sebastião";7419@lojacomp.pt;950875342;"2017-02-21 00:00:00"
1285;"Valdemar  Ricardo  Faustino  Peres";7420@lojacomp.pt;246556961;"2017-02-21 00:00:00"
1286;"Leonor Eduarda Simões  Sousa";7421@lojacomp.pt;687231062;"2017-02-21 00:00:00"
1287;"Tânia Fátima Jesus  Rosa";7422@lojacomp.pt;175148274;"2017-02-21 00:00:00"
1288;"Joana Claudia  Marques Jesus";7423@lojacomp.pt;467276776;"2017-02-21 00:00:00"
1289;"Sílvio Ângelo  Norte  Silva";7424@lojacomp.pt;847250459;"2017-02-21 00:00:00"
1290;"Michael  Pedro Matias  Nogueira";7425@lojacomp.pt;931840360;"2017-02-21 00:00:00"
1291;"Maria Sandra  Martins  Rosa";7426@lojacomp.pt;411598100;"2017-02-21 00:00:00"
1292;"Susana Andreia Matias  Marcos";7427@lojacomp.pt;156439220;"2017-02-21 00:00:00"
1293;"Marisa Carla  Simões  Zózimo";7428@lojacomp.pt;590241694;"2017-02-21 00:00:00"
1294;"Lara Elsa Félix  Matias";7429@lojacomp.pt;820505952;"2017-02-21 00:00:00"
1295;"José Diana Santos  Rebelo";7430@lojacomp.pt;416357712;"2017-02-21 00:00:00"
1296;"Sónia Patrícia Mendes Lucas";7431@lojacomp.pt;450103431;"2017-02-21 00:00:00"
1297;"Armindo  Leandro  Sebastião  Fernandes";7432@lojacomp.pt;504087147;"2017-02-21 00:00:00"
1298;"José Olga Monteiro Vieira";7433@lojacomp.pt;108517750;"2017-02-21 00:00:00"
1299;"Anabela Goreti  Vitorino  Reis";7434@lojacomp.pt;860616354;"2017-02-21 00:00:00"
1300;"Elias Sílvio Matias  Nascimento";7435@lojacomp.pt;434082820;"2017-02-21 00:00:00"
1301;"Mira Daniel  Martins  Monteiro Ribeiro";7436@lojacomp.pt;387498952;"2017-02-21 00:00:00"
1302;"Telmo  Pedro Fernandes  Simões";7437@lojacomp.pt;468846416;"2017-02-21 00:00:00"
1303;"Renato  Valdemar  Zózimo  Rebocho";7438@lojacomp.pt;531022070;"2017-02-21 00:00:00"
1304;"Pedro Ricardo  Jordão  Sebastião";7439@lojacomp.pt;976548892;"2017-02-21 00:00:00"
1305;"Tiago  Fernando Ribeiro  Silva";7440@lojacomp.pt;256227531;"2017-02-21 00:00:00"
1306;"Lara Rosa Gonçalves  Caiado";7441@lojacomp.pt;982155953;"2017-02-21 00:00:00"
1307;"Ana  Daniela Morgado  Brazão";7442@lojacomp.pt;585673357;"2017-02-21 00:00:00"
1308;"Tiago  Pedrosa  Alves";7443@lojacomp.pt;138717181;"2017-02-21 00:00:00"
1309;"Ricardo  Rebocho  Ribeiro";7444@lojacomp.pt;201381778;"2017-02-21 00:00:00"
1310;"Helena Vitorino  Pinheiro";7445@lojacomp.pt;567901167;"2017-02-21 00:00:00"
1311;"Cristina  Marta Domingues  Oliveira";7446@lojacomp.pt;873320771;"2017-02-21 00:00:00"
1312;"Mónica  Gisela Peres  Mendes";7447@lojacomp.pt;609675881;"2017-02-21 00:00:00"
1313;"Márcia Tânia Lucas  Faustino";7448@lojacomp.pt;272490427;"2017-02-21 00:00:00"
1314;"Manuela Nuno  Alves  Domingues";7449@lojacomp.pt;321797014;"2017-02-21 00:00:00"
1315;"Daniel  Henrique  Anjos  Cardoso";7450@lojacomp.pt;400567299;"2017-02-21 00:00:00"
1316;"Isabel  Teresa  Jesus  Ferreira";7451@lojacomp.pt;212863882;"2017-02-21 00:00:00"
1317;"Filipa Maria Monteiro Guinada";7452@lojacomp.pt;581541647;"2017-02-21 00:00:00"
1318;"Rui Vitor  Martins  Gonçalves";7453@lojacomp.pt;201531728;"2017-02-21 00:00:00"
1319;"Cristina  Helena Guinada  Pedrosa";7454@lojacomp.pt;923822044;"2017-02-21 00:00:00"
1320;"Marta Bruna Morgado  Reis";7455@lojacomp.pt;972353195;"2017-02-21 00:00:00"
1321;"Rosa Andreia Sebastião  Madeira";7456@lojacomp.pt;199197386;"2017-02-21 00:00:00"
1322;"Sónia Mariana Silvério  Reis";7457@lojacomp.pt;248035249;"2017-02-21 00:00:00"
1323;"Diana Andreia Martins  Jesus";7458@lojacomp.pt;761614709;"2017-02-21 00:00:00"
1324;"Edgar  Nuno Jesus  Nascimento";7459@lojacomp.pt;904274214;"2017-02-21 00:00:00"
1325;"Rute  Mendes Ferreira";7460@lojacomp.pt;782731122;"2017-02-21 00:00:00"
1326;"Mário Hélio  Sousa  Madeira";7461@lojacomp.pt;546545754;"2017-02-21 00:00:00"
1327;"Gisela Cristina  Oliveira  Rebocho";7462@lojacomp.pt;136427127;"2017-02-21 00:00:00"
1328;"Duarte  Rui Rosa  Sebastião";7463@lojacomp.pt;539314529;"2017-02-21 00:00:00"
1329;"Manuel  Sérgio  Sousa  Fonseca";7464@lojacomp.pt;759991446;"2017-02-21 00:00:00"
1330;"Maria Gisela Fernandes  Oliveira";7465@lojacomp.pt;808941995;"2017-02-21 00:00:00"
1331;"Sérgio  Pedro Nogueira  Marques";7466@lojacomp.pt;970022855;"2017-02-21 00:00:00"
1332;"Alexandre  Carlos  Morgado  Carreira";7467@lojacomp.pt;625297190;"2017-02-21 00:00:00"
1333;"Daniela Sandra  Magalhães  Caiado";7468@lojacomp.pt;899828750;"2017-02-21 00:00:00"
1334;"Leandro  Hélder  Oliveira  Ribeiro";7469@lojacomp.pt;387554593;"2017-02-21 00:00:00"
1335;"Filipa Carla  Gonçalves  Madeira";7470@lojacomp.pt;637472622;"2017-02-21 00:00:00"
1336;"Valdemar  Eduardo  Calado  Silvério";7471@lojacomp.pt;460493970;"2017-02-21 00:00:00"
1337;"Diana Patrícia Vitorino  Ferreira";7472@lojacomp.pt;793079364;"2017-02-21 00:00:00"
1338;"Catarina Anabela Francisco  Norte";7473@lojacomp.pt;709942917;"2017-02-21 00:00:00"
1339;"Tânia Lucas  Pereira  Conceição";7474@lojacomp.pt;559999731;"2017-02-21 00:00:00"
1340;"Olga Alexandra  Simões  Lucas";7475@lojacomp.pt;114175488;"2017-02-21 00:00:00"
1341;"Francisco Telmo  Magalhães  Gonçalves";7476@lojacomp.pt;907909518;"2017-02-21 00:00:00"
1342;"Michael  António  Morgado  Rodrigues";7477@lojacomp.pt;663069665;"2017-02-21 00:00:00"
1343;"Mariana Daniela Peres  Gonçalves";7478@lojacomp.pt;801875704;"2017-02-21 00:00:00"
1344;"Cristiano Vitor  Lucas  Gonçalves";7479@lojacomp.pt;302918795;"2017-02-21 00:00:00"
1345;"Valdemar  Jesus  Lucas";7480@lojacomp.pt;207639813;"2017-02-21 00:00:00"
1346;"Fernando Luis  Brazão  Mota";7481@lojacomp.pt;841006656;"2017-02-21 00:00:00"
1347;"Tiago  Mário Mota  Magalhães";7482@lojacomp.pt;244157813;"2017-02-21 00:00:00"
1348;"Leonel  Ricardo  Rodrigues  Magalhães";7483@lojacomp.pt;603812053;"2017-02-21 00:00:00"
1349;"Leonor Sandra  Fernandes  Fernandes";7484@lojacomp.pt;155463788;"2017-02-21 00:00:00"
1350;"João Alexandre  Azevedo  Magalhães";7485@lojacomp.pt;916407254;"2017-02-21 00:00:00"
1351;"Rosa Rute  Vieira  Anjos";7486@lojacomp.pt;893022975;"2017-02-21 00:00:00"
1352;"Diana Andreia Mota  Nogueira";7487@lojacomp.pt;737962447;"2017-02-21 00:00:00"
1353;"Manuela Lourenço  Sousa";7488@lojacomp.pt;108092354;"2017-02-21 00:00:00"
1354;"Olga Rosa Simões  Anjos";7489@lojacomp.pt;806918094;"2017-02-21 00:00:00"
1355;"Luísa Beatriz Zózimo  Lourenço";7490@lojacomp.pt;634506907;"2017-02-21 00:00:00"
1356;"Hugo  Nuno Francisco  Peres";7491@lojacomp.pt;200398297;"2017-02-21 00:00:00"
1357;"Pedro Francisco Simões  Fernandes";7492@lojacomp.pt;571693960;"2017-02-21 00:00:00"
1358;"Carla  Helena Lourenço  Brazão";7493@lojacomp.pt;440732952;"2017-02-21 00:00:00"
1359;"Nádia Isabel  Lourenço  Morgado";7494@lojacomp.pt;245840364;"2017-02-21 00:00:00"
1360;"Patrício Marco  Conceição  Sousa";7495@lojacomp.pt;564279241;"2017-02-21 00:00:00"
1361;"Ana  Rosa  Oliveira";7496@lojacomp.pt;610805399;"2017-02-21 00:00:00"
1362;"Luísa Félix  Faustino";7497@lojacomp.pt;205736151;"2017-02-21 00:00:00"
1363;"Vitor  Tiago  Rodrigues  Ferreira";7498@lojacomp.pt;639084939;"2017-02-21 00:00:00"
1364;"Cecília  Bruna Pinheiro  Nascimento";7499@lojacomp.pt;676591706;"2017-02-21 00:00:00"
1365;"Sérgio  António  Peres";7500@lojacomp.pt;416140150;"2017-02-21 00:00:00"
1366;"Sílvia Diana Alves  Madeira";7501@lojacomp.pt;473655958;"2017-02-21 00:00:00"
1367;"Patrícia Helena Pedrosa  Lourenço";7502@lojacomp.pt;687050798;"2017-02-21 00:00:00"
1368;"Daniela Márcia Reis  Lourenço  Ribeiro";7503@lojacomp.pt;823599738;"2017-02-21 00:00:00"
1369;"Claudia  Alexandra  Jordão  Nunes";7504@lojacomp.pt;122752799;"2017-02-21 00:00:00"
1370;"Elias Vitor  Carreira  Francisco";7505@lojacomp.pt;107317417;"2017-02-21 00:00:00"
1371;"Catarina Leonor Alves  Simões";7506@lojacomp.pt;411965919;"2017-02-21 00:00:00"
1372;"Manuela Guinada  Lopes";7507@lojacomp.pt;424200183;"2017-02-21 00:00:00"
1373;"Armindo  Filipe Anjos  Santos";7508@lojacomp.pt;755803475;"2017-02-21 00:00:00"
1374;"Nuno Leandro  Peres  Pereira";7509@lojacomp.pt;154646522;"2017-02-21 00:00:00"
1375;"Mariana Olga Sousa  Félix";7510@lojacomp.pt;264470903;"2017-02-21 00:00:00"
1376;"Armindo  Miguel  Conceição  Cardoso";7511@lojacomp.pt;116046499;"2017-02-21 00:00:00"
1377;"Manuel  Duarte  Silvério  Santos";7512@lojacomp.pt;420111467;"2017-02-21 00:00:00"
1378;"Valdemar  Sérgio  Alves  Silvério";7513@lojacomp.pt;353658584;"2017-02-21 00:00:00"
1379;"Claudia  Catarina Monteiro Peres";7514@lojacomp.pt;550475993;"2017-02-21 00:00:00"
1380;"Paula Manuela Pedrosa  Guerreiro";7515@lojacomp.pt;682443903;"2017-02-21 00:00:00"
1381;"Filipe Sérgio  Azevedo  Monteiro";7516@lojacomp.pt;938388553;"2017-02-21 00:00:00"
1382;"Inês Patrícia Mota  Marques";7517@lojacomp.pt;295451755;"2017-02-21 00:00:00"
1383;"Catarina Sandra  Brazão  Monteiro";7518@lojacomp.pt;968941760;"2017-02-21 00:00:00"
1384;"Paula Eugénia Lucas  Silva";7519@lojacomp.pt;824391242;"2017-02-21 00:00:00"
1385;"Manuela Márcia Carreira  Faustino";7520@lojacomp.pt;527487026;"2017-02-21 00:00:00"
1386;"Sandra  Jesus  Guerreiro";7521@lojacomp.pt;365865471;"2017-02-21 00:00:00"
1387;"Pedro Hélio  Lucas  Gonçalves";7522@lojacomp.pt;882970551;"2017-02-21 00:00:00"
1388;"Jorge Fernando Lucas  Pereira  Conceição";7523@lojacomp.pt;649810225;"2017-02-21 00:00:00"
1389;"Beatriz Andreia Morgado";7524@lojacomp.pt;676369589;"2017-02-21 00:00:00"
1390;"Duarte  Sérgio  Nascimento  Cordeiro";7525@lojacomp.pt;189396000;"2017-02-21 00:00:00"
1391;"Tânia Maria Azevedo  Santos";7526@lojacomp.pt;466291254;"2017-02-21 00:00:00"
1392;"João João Zózimo  Matias";7527@lojacomp.pt;583725410;"2017-02-21 00:00:00"
1393;"Armindo  Francisco Nogueira  Vitorino";7528@lojacomp.pt;801677924;"2017-02-21 00:00:00"
1394;"Elsa Beatriz Nascimento  Rosa";7529@lojacomp.pt;815193255;"2017-02-21 00:00:00"
1395;"Duarte  Sílvio Marcos  Fonseca";7530@lojacomp.pt;760724241;"2017-02-21 00:00:00"
1396;"Rui Leandro  Norte  Rebocho";7531@lojacomp.pt;812714426;"2017-02-21 00:00:00"
1397;"Manuel  Mário Rosa  Domingues";7532@lojacomp.pt;958500451;"2017-02-21 00:00:00"
1398;"Rute  Ana  Lopes  Rodrigues";7533@lojacomp.pt;719723715;"2017-02-21 00:00:00"
1399;"Helena Joana Martins  Vieira";7534@lojacomp.pt;782115803;"2017-02-21 00:00:00"
1400;"Daniela José Fonseca  Norte";7535@lojacomp.pt;341511145;"2017-02-21 00:00:00"
1401;"Ricardo  Hugo  Lucas  Nunes";7536@lojacomp.pt;868897191;"2017-02-21 00:00:00"
1402;"Rosa Filipa Fonseca  Marques";7537@lojacomp.pt;473111247;"2017-02-21 00:00:00"
1403;"Diana Bruna Mendes Guerreiro  Ferreira";7538@lojacomp.pt;548321659;"2017-02-21 00:00:00"
1404;"Paula Olga Nunes  Pereira";7539@lojacomp.pt;332828933;"2017-02-21 00:00:00"
1405;"Rosa Mariana Cordeiro  Nogueira";7540@lojacomp.pt;917502908;"2017-02-21 00:00:00"
1406;"Daniela Patrícia Sebastião  Pedrosa";7541@lojacomp.pt;762265103;"2017-02-21 00:00:00"
1407;"Beatriz Eugénia Fonseca  Caiado";7542@lojacomp.pt;123056550;"2017-02-21 00:00:00"
1408;"Catarina Mariana Alves  Monteiro";7543@lojacomp.pt;220218208;"2017-02-21 00:00:00"
1409;"Marisa Nádia Lucas  Cardoso";7544@lojacomp.pt;242431575;"2017-02-21 00:00:00"
1410;"Nelson  Henrique  Silvério  Marcos";7545@lojacomp.pt;953216903;"2017-02-21 00:00:00"
1411;"Ângelo  Ricardo  Mendes Zózimo";7546@lojacomp.pt;928275032;"2017-02-21 00:00:00"
1412;"Sílvia Maria Monteiro Nunes";7547@lojacomp.pt;790332372;"2017-02-21 00:00:00"
1413;"Rute  Claudia  Alves  Pereira";7548@lojacomp.pt;578486956;"2017-02-21 00:00:00"
1414;"Mário Luis  Martins  Santos";7549@lojacomp.pt;363686840;"2017-02-21 00:00:00"
1415;"Marta Bruna Faustino";7550@lojacomp.pt;199850656;"2017-02-21 00:00:00"
1416;"Elsa Inês Madeira Jordão";7551@lojacomp.pt;340521210;"2017-02-21 00:00:00"
1417;"Duarte  Sílvio Lopes  Ribeiro";7552@lojacomp.pt;546204924;"2017-02-21 00:00:00"
1418;"Edgar  Manuel  Matias  Santos";7553@lojacomp.pt;561812242;"2017-02-21 00:00:00"
1419;"Catarina Inês Nogueira  Martins";7554@lojacomp.pt;924181406;"2017-02-21 00:00:00"
1420;"Eunice  Paula Pinheiro  Sebastião";7555@lojacomp.pt;383072147;"2017-02-21 00:00:00"
1421;"Goreti  Teresa  Gonçalves  Cardoso";7556@lojacomp.pt;519361748;"2017-02-21 00:00:00"
1422;"Mariana Santos  Nascimento";7557@lojacomp.pt;582677858;"2017-02-21 00:00:00"
1423;"Eugénia Dina Alves  Nogueira";7558@lojacomp.pt;150773400;"2017-02-21 00:00:00"
1424;"Claudia  Márcia Rebelo  Vieira";7559@lojacomp.pt;507310741;"2017-02-21 00:00:00"
1425;"Telmo  Daniel  Jordão  Sousa";7560@lojacomp.pt;768676743;"2017-02-21 00:00:00"
1426;"Rui Henrique  Simões  Mendes";7561@lojacomp.pt;613820950;"2017-02-21 00:00:00"
1427;"Bruna Fonseca  Fonseca";7562@lojacomp.pt;330394190;"2017-02-21 00:00:00"
1428;"Armindo  Mário Simões  Rebocho";7563@lojacomp.pt;711259805;"2017-02-21 00:00:00"
1429;"Andreia Reis  Sousa";7564@lojacomp.pt;797108159;"2017-02-21 00:00:00"
1430;"Miguel  Duarte  Marques Gonçalves";7565@lojacomp.pt;472781439;"2017-02-21 00:00:00"
1431;"Michael  André  Carreira  Marques";7566@lojacomp.pt;274310939;"2017-02-21 00:00:00"
1432;"Nancy Eugénia Rosa  Guerreiro";7567@lojacomp.pt;917963013;"2017-02-21 00:00:00"
1433;"Alexandra  Inês Faustino  Pinheiro";7568@lojacomp.pt;985564170;"2017-02-21 00:00:00"
1434;"Cristina  Dulce Domingues  Jordão";7569@lojacomp.pt;399003853;"2017-02-21 00:00:00"
1435;"Rosa Rute  Nogueira  Monteiro";7570@lojacomp.pt;639778539;"2017-02-21 00:00:00"
1436;"Hugo  Nuno Francisco  Rebelo";7571@lojacomp.pt;235225267;"2017-02-21 00:00:00"
1437;"Joana Luísa Monteiro Brazão";7572@lojacomp.pt;782167188;"2017-02-21 00:00:00"
1438;"Bruno  Manuel  Pereira  Gonçalves";7573@lojacomp.pt;815816865;"2017-02-21 00:00:00"
1439;"Manuela Márcia Jordão  Guinada";7574@lojacomp.pt;972638782;"2017-02-21 00:00:00"
1440;"Elsa Goreti  Pedrosa  Lucas";7575@lojacomp.pt;798463872;"2017-02-21 00:00:00"
1441;"Paulo Arlindo  Lourenço  Morgado";7576@lojacomp.pt;358081499;"2017-02-21 00:00:00"
1442;"Mário Ricardo  Conceição  Nunes";7577@lojacomp.pt;648216650;"2017-02-21 00:00:00"
1443;"Eunice  Patrícia Marcos  Sebastião";7578@lojacomp.pt;837675486;"2017-02-21 00:00:00"
1444;"José Maria Brazão  Vitorino";7579@lojacomp.pt;619855425;"2017-02-21 00:00:00"
1445;"Susana Eugénia Jesus  Reis";7580@lojacomp.pt;528727893;"2017-02-21 00:00:00"
1446;"Cecília  Mariana Gonçalves  Carreira";7581@lojacomp.pt;450462825;"2017-02-21 00:00:00"
1447;"Catarina Ana  Vitorino  Domingues";7582@lojacomp.pt;618317149;"2017-02-21 00:00:00"
1448;"Rui Valdemar  Martins  Nascimento";7583@lojacomp.pt;548865094;"2017-02-21 00:00:00"
1449;"Jonas  Patrício Simões  Vitorino";7584@lojacomp.pt;166892597;"2017-02-21 00:00:00"
1450;"Elsa Sílvia Guerreiro  Caiado";7585@lojacomp.pt;323278065;"2017-02-21 00:00:00"
1451;"Tiago  Jonas  Norte  Oliveira";7586@lojacomp.pt;354574031;"2017-02-21 00:00:00"
1452;"Armindo  Leandro  Lopes  Ferreira";7587@lojacomp.pt;782517148;"2017-02-21 00:00:00"
1453;"Sílvia Olga Lourenço  Brazão";7588@lojacomp.pt;326208930;"2017-02-21 00:00:00"
1454;"Francisco Hugo  Pinheiro  Fonseca";7589@lojacomp.pt;626703264;"2017-02-21 00:00:00"
1455;"Lara Helena Norte  Oliveira";7590@lojacomp.pt;377032466;"2017-02-21 00:00:00"
1456;"Sílvia Leonor Rebocho  Pereira";7591@lojacomp.pt;485932471;"2017-02-21 00:00:00"
1457;"Isabel  Marisa Pedrosa  Caiado";7592@lojacomp.pt;577718625;"2017-02-21 00:00:00"
1458;"Alexandre  Ângelo  Pereira";7593@lojacomp.pt;262936857;"2017-02-21 00:00:00"
1459;"Valdemar  António  Madeira Marques";7594@lojacomp.pt;206303554;"2017-02-21 00:00:00"
1460;"Miguel  Marco  Alves  Silvério";7595@lojacomp.pt;724533543;"2017-02-21 00:00:00"
1461;"Rui Nelson  Sousa  Madeira";7596@lojacomp.pt;394645120;"2017-02-21 00:00:00"
1462;"Tânia Maria Monteiro Anjos";7597@lojacomp.pt;838840699;"2017-02-21 00:00:00"
1463;"Telmo  Pedro Guerreiro  Guerreiro";7598@lojacomp.pt;514643557;"2017-02-21 00:00:00"
1464;"Eduarda Eunice  Peres  Jesus";7599@lojacomp.pt;345583667;"2017-02-21 00:00:00"
1465;"José Isabel  Brazão  Simões";7600@lojacomp.pt;467329484;"2017-02-21 00:00:00"
1466;"Nelson  Zózimo  Fernandes";7601@lojacomp.pt;493581505;"2017-02-21 00:00:00"
1467;"Tânia Beatriz Brazão  Fonseca";7602@lojacomp.pt;335290727;"2017-02-21 00:00:00"
1468;"Luísa Eduarda Brazão  Ribeiro";7603@lojacomp.pt;835097873;"2017-02-21 00:00:00"
1469;"Helena Dulce Nascimento  Francisco";7604@lojacomp.pt;166123440;"2017-02-21 00:00:00"
1470;"Valdemar  Ângelo  Sousa  Silva";7605@lojacomp.pt;312524838;"2017-02-21 00:00:00"
1471;"Márcia Susana Norte  Oliveira";7606@lojacomp.pt;788983314;"2017-02-21 00:00:00"
1472;"Lara Susana Gonçalves  Jordão";7607@lojacomp.pt;156183141;"2017-02-21 00:00:00"
1473;"Armindo  Filipe Lourenço  Carreira";7608@lojacomp.pt;838549069;"2017-02-21 00:00:00"
1474;"Patrícia Anabela Caiado Jordão";7609@lojacomp.pt;368635126;"2017-02-21 00:00:00"
1475;"Rui Carlos  Matias  Santos";7610@lojacomp.pt;771845524;"2017-02-21 00:00:00"
1476;"Eduarda Inês Félix  Matias";7611@lojacomp.pt;752009544;"2017-02-21 00:00:00"
1477;"Leonor Daniela Norte  Monteiro";7612@lojacomp.pt;884538674;"2017-02-21 00:00:00"
1478;"João Manuel  Azevedo  Madeira";7613@lojacomp.pt;279211353;"2017-02-21 00:00:00"
1479;"Henrique  Michael  Silva  Oliveira";7614@lojacomp.pt;628404687;"2017-02-21 00:00:00"
1480;"Leonor Daniela Faustino  Matias";7615@lojacomp.pt;282587927;"2017-02-21 00:00:00"
1481;"Cristina  Goreti  Jordão  Morgado";7616@lojacomp.pt;835938874;"2017-02-21 00:00:00"
1482;"Eduarda Mariana Norte  Ribeiro";7617@lojacomp.pt;377473756;"2017-02-21 00:00:00"
1483;"Mariana Joana Norte  Silvério";7618@lojacomp.pt;913835105;"2017-02-21 00:00:00"
1484;"Duarte  Valdemar  Domingues  Rebocho";7619@lojacomp.pt;165157119;"2017-02-21 00:00:00"
1485;"Patrícia Maria Pinheiro  Caiado";7620@lojacomp.pt;681774548;"2017-02-21 00:00:00"
1486;"Gisela Eduarda Pedrosa  Reis";7621@lojacomp.pt;533969510;"2017-02-21 00:00:00"
1487;"Marta Beatriz Silvério  Rebelo";7622@lojacomp.pt;494353965;"2017-02-21 00:00:00"
1488;"Elias Elias Silva  Sousa";7623@lojacomp.pt;109443717;"2017-02-21 00:00:00"
1489;"Leonel  Mira Jordão  Nunes";7624@lojacomp.pt;726180598;"2017-02-21 00:00:00"
1490;"Isabel  Luísa Ferreira  Sebastião";7625@lojacomp.pt;952118076;"2017-02-21 00:00:00"
1491;"João Jonas  Lucas";7626@lojacomp.pt;520418740;"2017-02-21 00:00:00"
1492;"Dulce Tânia Francisco  Faustino";7627@lojacomp.pt;840988780;"2017-02-21 00:00:00"
1493;"Anabela Filipa Reis  Magalhães";7628@lojacomp.pt;942255759;"2017-02-21 00:00:00"
1494;"Valdemar  Telmo  Peres  Mendes";7629@lojacomp.pt;415590294;"2017-02-21 00:00:00"
1495;"Leonor Isabel  Matias  Caiado";7630@lojacomp.pt;964333386;"2017-02-21 00:00:00"
1496;"Gustavo Cristiano Marques Martins";7631@lojacomp.pt;114396952;"2017-02-21 00:00:00"
1497;"Elias Elias Pinheiro  Matias";7632@lojacomp.pt;685452226;"2017-02-21 00:00:00"
1498;"Tânia Rosa Martins  Zózimo";7633@lojacomp.pt;229404736;"2017-02-21 00:00:00"
1499;"Mariana Filipa Jordão  Calado  Caiado";7634@lojacomp.pt;802712114;"2017-02-21 00:00:00"
1500;"Alexandra  Susana Calado  Domingues";7635@lojacomp.pt;213242449;"2017-02-21 00:00:00"
1501;"Gustavo Patrício Azevedo  Domingues";7636@lojacomp.pt;985360301;"2017-02-21 00:00:00"
1502;"Joana Luísa Zózimo  Félix";7637@lojacomp.pt;128815082;"2017-02-21 00:00:00"
1503;"Valdemar  António  Anjos  Simões";7638@lojacomp.pt;838003913;"2017-02-21 00:00:00"
1504;"Leonel  Marco  Caiado";7639@lojacomp.pt;548216521;"2017-02-21 00:00:00"
1505;"Bruno  Nuno Vieira  Ferreira";7640@lojacomp.pt;988194565;"2017-02-21 00:00:00"
1506;"Vitor  Paulo Félix  Silvério";7641@lojacomp.pt;655931284;"2017-02-21 00:00:00"
1507;"Manuela Mónica  Nunes  Reis";7642@lojacomp.pt;226712415;"2017-02-21 00:00:00"
1508;"Duarte  Telmo  Silvério  Sebastião";7643@lojacomp.pt;590093891;"2017-02-21 00:00:00"
1509;"Manuela Márcia Sebastião  Alves";7644@lojacomp.pt;533512830;"2017-02-21 00:00:00"
1510;"Carlos  Sérgio  Francisco  Rebocho";7645@lojacomp.pt;129744864;"2017-02-21 00:00:00"
1511;"Luis  Filipe Matias  Ribeiro";7646@lojacomp.pt;163876089;"2017-02-21 00:00:00"
1512;"David  Nelson  Nogueira  Cardoso";7647@lojacomp.pt;844984428;"2017-02-21 00:00:00"
1513;"José Inês Azevedo  Simões";7648@lojacomp.pt;338993338;"2017-02-21 00:00:00"
1514;"Rodrigo  Sérgio  Marcos  Vieira";7649@lojacomp.pt;307160384;"2017-02-21 00:00:00"
1515;"Nelson  Valdemar  Rosa  Guerreiro  Alves";7650@lojacomp.pt;368094153;"2017-02-21 00:00:00"
1516;"Gisela Helena Nogueira  Nogueira";7651@lojacomp.pt;758431411;"2017-02-21 00:00:00"
1517;"Tiago  Valdemar  Cordeiro  Brazão";7652@lojacomp.pt;573242023;"2017-02-21 00:00:00"
1518;"Daniel  Marco  Marcos  Monteiro";7653@lojacomp.pt;441764949;"2017-02-21 00:00:00"
1519;"Egídio  Norte  Magalhães";7654@lojacomp.pt;584303115;"2017-02-21 00:00:00"
1520;"Daniela Sandra  Vitorino  Caiado";7655@lojacomp.pt;153479048;"2017-02-21 00:00:00"
1521;"Leonel  Mira Francisco  Pinheiro";7656@lojacomp.pt;386188583;"2017-02-21 00:00:00"
1522;"Rosa Cristina  Morgado  Martins";7657@lojacomp.pt;542714649;"2017-02-21 00:00:00"
1523;"Alexandra  Eunice  Magalhães  Gonçalves";7658@lojacomp.pt;178108223;"2017-02-21 00:00:00"
1524;"Flávio  José Fonseca  Guerreiro";7659@lojacomp.pt;609315756;"2017-02-21 00:00:00"
1525;"Elsa Nuno  Fernandes  Nascimento";7660@lojacomp.pt;120118688;"2017-02-21 00:00:00"
1526;"Olga Catarina Caiado Morgado";7661@lojacomp.pt;209469718;"2017-02-21 00:00:00"
1527;"Cristiano Ricardo  Carreira  Cordeiro";7662@lojacomp.pt;221244668;"2017-02-21 00:00:00"
1528;"Claudia  Dina Gonçalves  Cardoso";7663@lojacomp.pt;724345267;"2017-02-21 00:00:00"
1529;"Filipe Cristiano Cordeiro  Calado";7664@lojacomp.pt;967038335;"2017-02-21 00:00:00"
1530;"Cristina  Helena Fernandes  Nascimento";7665@lojacomp.pt;363116364;"2017-02-21 00:00:00"
1531;"António  Carlos  Simões  Rosa";7666@lojacomp.pt;276195583;"2017-02-21 00:00:00"
